Company,Ticker,Year,Name,First,Last,gender,Tag,Count
FISERV INC,FISV,2015,BlackRock Inc,Blackrock,Inc,M,PERSON,93.33333333
FISERV INC,FISV,2015,Jeffery W Yabuki,Jeffery,Yabuki,M,PERSON,93.33333333
FISERV INC,FISV,2015,Thomas J Hirsch,Thomas,Hirsch,M,PERSON,93.33333333
FISERV INC,FISV,2015,Mark A Ernst,Mark,Ernst,M,PERSON,93.33333333
FISERV INC,FISV,2015,Rahul Gupta,Rahul,Gupta,M,PERSON,93.33333333
FISERV INC,FISV,2015,Byron C Vielehr,Byron,Vielehr,M,PERSON,93.33333333
FISERV INC,FISV,2015,Alison Davis,Alison,Davis,F,PERSON,6.666666667
FISERV INC,FISV,2015,Christopher M Flink,Christopher,Flink,M,PERSON,93.33333333
FISERV INC,FISV,2015,Daniel P Kearney,Daniel,Kearney,M,PERSON,93.33333333
FISERV INC,FISV,2015,Dennis F Lynch,Dennis,Lynch,M,PERSON,93.33333333
FISERV INC,FISV,2015,Denis J OLeary,Denis,Oleary,M,PERSON,93.33333333
FISERV INC,FISV,2015,Glenn M Renwick,Glenn,Renwick,M,PERSON,93.33333333
FISERV INC,FISV,2015,Kim M Robak,Kim,Robak,M,PERSON,93.33333333
FISERV INC,FISV,2015,Doyle R Simons,Doyle,Simons,M,PERSON,93.33333333
FISERV INC,FISV,2015,Thomas C Wertheimer,Thomas,Wertheimer,M,PERSON,93.33333333
FISERV INC,FISV,2016,Jeffery W Yabuki,Jeffery,Yabuki,M,PERSON,92.85714286
FISERV INC,FISV,2016,Thomas J Hirsch,Thomas,Hirsch,M,PERSON,92.85714286
FISERV INC,FISV,2016,Mark A Ernst,Mark,Ernst,M,PERSON,92.85714286
FISERV INC,FISV,2016,Kevin P Gregoire,Kevin,Gregoire,M,PERSON,92.85714286
FISERV INC,FISV,2016,Byron C Vielehr,Byron,Vielehr,M,PERSON,92.85714286
FISERV INC,FISV,2016,Alison Davis,Alison,Davis,F,PERSON,7.142857143
FISERV INC,FISV,2016,Christopher M Flink,Christopher,Flink,M,PERSON,92.85714286
FISERV INC,FISV,2016,Daniel P Kearney,Daniel,Kearney,M,PERSON,92.85714286
FISERV INC,FISV,2016,Dennis F Lynch,Dennis,Lynch,M,PERSON,92.85714286
FISERV INC,FISV,2016,Denis J OLeary,Denis,Oleary,M,PERSON,92.85714286
FISERV INC,FISV,2016,Glenn M Renwick,Glenn,Renwick,M,PERSON,92.85714286
FISERV INC,FISV,2016,Kim M Robak,Kim,Robak,M,PERSON,92.85714286
FISERV INC,FISV,2016,Doyle R Simons,Doyle,Simons,M,PERSON,92.85714286
FISERV INC,FISV,2016,Thomas C Wertheimer,Thomas,Wertheimer,M,PERSON,92.85714286
FISERV INC,FISV,2017,Jeffery W Yabuki,Jeffery,Yabuki,M,PERSON,93.33333333
FISERV INC,FISV,2017,Robert W Hau,Robert,Hau,M,PERSON,93.33333333
FISERV INC,FISV,2017,Thomas J Hirsch,Thomas,Hirsch,M,PERSON,93.33333333
FISERV INC,FISV,2017,Mark A Ernst,Mark,Ernst,M,PERSON,93.33333333
FISERV INC,FISV,2017,Devin B McGranahan,Devin,Mcgranahan,M,PERSON,93.33333333
FISERV INC,FISV,2017,Byron C Vielehr,Byron,Vielehr,M,PERSON,93.33333333
FISERV INC,FISV,2017,Alison Davis,Alison,Davis,F,PERSON,6.666666667
FISERV INC,FISV,2017,Daniel P Kearney,Daniel,Kearney,M,PERSON,93.33333333
FISERV INC,FISV,2017,John Y Kim,John,Kim,M,PERSON,93.33333333
FISERV INC,FISV,2017,Dennis F Lynch,Dennis,Lynch,M,PERSON,93.33333333
FISERV INC,FISV,2017,Denis J OLeary,Denis,Oleary,M,PERSON,93.33333333
FISERV INC,FISV,2017,Glenn M Renwick,Glenn,Renwick,M,PERSON,93.33333333
FISERV INC,FISV,2017,Kim M Robak,Kim,Robak,M,PERSON,93.33333333
FISERV INC,FISV,2017,Doyle R Simons,Doyle,Simons,M,PERSON,93.33333333
FISERV INC,FISV,2017,Thomas C Wertheimer,Thomas,Wertheimer,M,PERSON,93.33333333
FISERV INC,FISV,2018,Jeffery W Yabuki,Jeffery,Yabuki,M,PERSON,92.30769231
FISERV INC,FISV,2018,Robert W Hau,Robert,Hau,M,PERSON,92.30769231
FISERV INC,FISV,2018,Mark A Ernst,Mark,Ernst,M,PERSON,92.30769231
FISERV INC,FISV,2018,Devin B McGranahan,Devin,Mcgranahan,M,PERSON,92.30769231
FISERV INC,FISV,2018,Byron C Vielehr,Byron,Vielehr,M,PERSON,92.30769231
FISERV INC,FISV,2018,Alison Davis,Alison,Davis,F,PERSON,7.692307692
FISERV INC,FISV,2018,Harry F DiSimone,Harry,Disimone,M,PERSON,92.30769231
FISERV INC,FISV,2018,John Y Kim,John,Kim,M,PERSON,92.30769231
FISERV INC,FISV,2018,Dennis F Lynch,Dennis,Lynch,M,PERSON,92.30769231
FISERV INC,FISV,2018,Denis J OLeary,Denis,Oleary,M,PERSON,92.30769231
FISERV INC,FISV,2018,Glenn M Renwick,Glenn,Renwick,M,PERSON,92.30769231
FISERV INC,FISV,2018,Kim M Robak,Kim,Robak,M,PERSON,92.30769231
FISERV INC,FISV,2018,Doyle R Simons,Doyle,Simons,M,PERSON,92.30769231
FISERV INC,FISV,2019,Jeffery W Yabuki,Jeffery,Yabuki,M,PERSON,92.30769231
FISERV INC,FISV,2019,Robert W Hau,Robert,Hau,M,PERSON,92.30769231
FISERV INC,FISV,2019,Lynn S McCreary,Lynn,Mccreary,M,PERSON,92.30769231
FISERV INC,FISV,2019,Devin B McGranahan,Devin,Mcgranahan,M,PERSON,92.30769231
FISERV INC,FISV,2019,Byron C Vielehr,Byron,Vielehr,M,PERSON,92.30769231
FISERV INC,FISV,2019,Alison Davis,Alison,Davis,F,PERSON,7.692307692
FISERV INC,FISV,2019,Harry F DiSimone,Harry,Disimone,M,PERSON,92.30769231
FISERV INC,FISV,2019,John Y Kim,John,Kim,M,PERSON,92.30769231
FISERV INC,FISV,2019,Dennis F Lynch,Dennis,Lynch,M,PERSON,92.30769231
FISERV INC,FISV,2019,Denis J OLeary,Denis,Oleary,M,PERSON,92.30769231
FISERV INC,FISV,2019,Glenn M Renwick,Glenn,Renwick,M,PERSON,92.30769231
FISERV INC,FISV,2019,Kim M Robak,Kim,Robak,M,PERSON,92.30769231
FISERV INC,FISV,2019,Doyle R Simons,Doyle,Simons,M,PERSON,92.30769231
FISERV INC,FISV,2020,Jeffery W Yabuki,Jeffery,Yabuki,M,PERSON,83.33333333
FISERV INC,FISV,2020,Frank J Bisignano,Frank,Bisignano,M,PERSON,83.33333333
FISERV INC,FISV,2020,Robert W Hau,Robert,Hau,M,PERSON,83.33333333
FISERV INC,FISV,2020,Devin B McGranahan,Devin,Mcgranahan,M,PERSON,83.33333333
FISERV INC,FISV,2020,Byron C Vielehr,Byron,Vielehr,M,PERSON,83.33333333
FISERV INC,FISV,2020,Alison Davis,Alison,Davis,F,PERSON,16.66666667
FISERV INC,FISV,2020,Harry F DiSimone,Harry,Disimone,M,PERSON,83.33333333
FISERV INC,FISV,2020,Dennis F Lynch,Dennis,Lynch,M,PERSON,83.33333333
FISERV INC,FISV,2020,Heidi G Miller,Heidi,Miller,F,PERSON,16.66666667
FISERV INC,FISV,2020,Scott C Nuttall,Scott,Nuttall,M,PERSON,83.33333333
FISERV INC,FISV,2020,Denis J OLeary,Denis,Oleary,M,PERSON,83.33333333
FISERV INC,FISV,2020,Doyle R Simons,Doyle,Simons,M,PERSON,83.33333333
NVIDIA CORP,NVDA,2015,JenHsun Huang,Jenhsun,Huang,M,PERSON,60
NVIDIA CORP,NVDA,2015,Colette M Kress,Colette,Kress,F,PERSON,40
NVIDIA CORP,NVDA,2015,Ajay K Puri,Ajay,Puri,M,PERSON,60
NVIDIA CORP,NVDA,2015,David M Shannon,David,Shannon,M,PERSON,60
NVIDIA CORP,NVDA,2015,Debora Shoquist,Debora,Shoquist,F,PERSON,40
NVIDIA CORP,NVDA,2016,JenHsun Huang,Jenhsun,Huang,M,PERSON,60
NVIDIA CORP,NVDA,2016,Colette M Kress,Colette,Kress,F,PERSON,40
NVIDIA CORP,NVDA,2016,Ajay K Puri,Ajay,Puri,M,PERSON,60
NVIDIA CORP,NVDA,2016,David M Shannon,David,Shannon,M,PERSON,60
NVIDIA CORP,NVDA,2016,Debora Shoquist,Debora,Shoquist,F,PERSON,40
NVIDIA CORP,NVDA,2017,JenHsun Huang,Jenhsun,Huang,M,PERSON,60
NVIDIA CORP,NVDA,2017,Colette M Kress,Colette,Kress,F,PERSON,40
NVIDIA CORP,NVDA,2017,Ajay K Puri,Ajay,Puri,M,PERSON,60
NVIDIA CORP,NVDA,2017,David M Shannon,David,Shannon,M,PERSON,60
NVIDIA CORP,NVDA,2017,Debora Shoquist,Debora,Shoquist,F,PERSON,40
NVIDIA CORP,NVDA,2018,JenHsun Huang,Jenhsun,Huang,M,PERSON,60
NVIDIA CORP,NVDA,2018,Colette M Kress,Colette,Kress,F,PERSON,40
NVIDIA CORP,NVDA,2018,Ajay K Puri,Ajay,Puri,M,PERSON,60
NVIDIA CORP,NVDA,2018,Debora Shoquist,Debora,Shoquist,F,PERSON,40
NVIDIA CORP,NVDA,2018,Timothy S Teter,Timothy,Teter,M,PERSON,60
NVIDIA CORP,NVDA,2019,JenHsun Huang,Jenhsun,Huang,M,PERSON,60
NVIDIA CORP,NVDA,2019,Colette M Kress,Colette,Kress,F,PERSON,40
NVIDIA CORP,NVDA,2019,Ajay K Puri,Ajay,Puri,M,PERSON,60
NVIDIA CORP,NVDA,2019,Debora Shoquist,Debora,Shoquist,F,PERSON,40
NVIDIA CORP,NVDA,2019,Timothy S Teter,Timothy,Teter,M,PERSON,60
NVIDIA CORP,NVDA,2020,JenHsun Huang,Jenhsun,Huang,M,PERSON,60
NVIDIA CORP,NVDA,2020,Colette M Kress,Colette,Kress,F,PERSON,40
NVIDIA CORP,NVDA,2020,Ajay K Puri,Ajay,Puri,M,PERSON,60
NVIDIA CORP,NVDA,2020,Debora Shoquist,Debora,Shoquist,F,PERSON,40
NVIDIA CORP,NVDA,2020,Timothy S Teter,Timothy,Teter,M,PERSON,60
ADOBE INC.,ADBE,2015,Shantanu Narayen,Shantanu,Narayen,M,PERSON,100
ADOBE INC.,ADBE,2015,Mark Garrett,Mark,Garrett,M,PERSON,100
ADOBE INC.,ADBE,2015,Matthew Thompson,Matthew,Thompson,M,PERSON,100
ADOBE INC.,ADBE,2015,Bradley Rencher,Bradley,Rencher,M,PERSON,100
ADOBE INC.,ADBE,2015,David Wadhwani,David,Wadhwani,M,PERSON,100
ADOBE INC.,ADBE,2016,Shantanu Narayen,Shantanu,Narayen,M,PERSON,100
ADOBE INC.,ADBE,2016,Mark Garrett,Mark,Garrett,M,PERSON,100
ADOBE INC.,ADBE,2016,Matthew Thompson,Matthew,Thompson,M,PERSON,100
ADOBE INC.,ADBE,2016,Bradley Rencher,Bradley,Rencher,M,PERSON,100
ADOBE INC.,ADBE,2016,Abhay Parasnis,Abhay,Parasnis,M,PERSON,100
ADOBE INC.,ADBE,2017,Shantanu Narayen,Shantanu,Narayen,M,PERSON,100
ADOBE INC.,ADBE,2017,Mark Garrett,Mark,Garrett,M,PERSON,100
ADOBE INC.,ADBE,2017,Bryan Lamkin,Bryan,Lamkin,M,PERSON,100
ADOBE INC.,ADBE,2017,Bradley Rencher,Bradley,Rencher,M,PERSON,100
ADOBE INC.,ADBE,2017,Matthew Thompson,Matthew,Thompson,M,PERSON,100
ADOBE INC.,ADBE,2018,Shantanu Narayen,Shantanu,Narayen,M,PERSON,100
ADOBE INC.,ADBE,2018,Mark Garrett,Mark,Garrett,M,PERSON,100
ADOBE INC.,ADBE,2018,Bryan Lamkin,Bryan,Lamkin,M,PERSON,100
ADOBE INC.,ADBE,2018,Bradley Rencher,Bradley,Rencher,M,PERSON,100
ADOBE INC.,ADBE,2018,Matthew Thompson,Matthew,Thompson,M,PERSON,100
ADOBE INC.,ADBE,2019,Shantanu Narayen,Shantanu,Narayen,M,PERSON,100
ADOBE INC.,ADBE,2019,John Murphy,John,Murphy,M,PERSON,100
ADOBE INC.,ADBE,2019,Mark Garrett,Mark,Garrett,M,PERSON,100
ADOBE INC.,ADBE,2019,Scott Belsky,Scott,Belsky,M,PERSON,100
ADOBE INC.,ADBE,2019,Bryan Lamkin,Bryan,Lamkin,M,PERSON,100
ADOBE INC.,ADBE,2019,Bradley Rencher,Bradley,Rencher,M,PERSON,100
ADOBE INC.,ADBE,2020,Shantanu Narayen,Shantanu,Narayen,M,PERSON,100
ADOBE INC.,ADBE,2020,John Murphy,John,Murphy,M,PERSON,100
ADOBE INC.,ADBE,2020,Scott Belsky,Scott,Belsky,M,PERSON,100
ADOBE INC.,ADBE,2020,Bryan Lamkin,Bryan,Lamkin,M,PERSON,100
ADOBE INC.,ADBE,2020,Abhay Parasnis,Abhay,Parasnis,M,PERSON,100
BANK OF AMERICA CORP,BAC,2015,Brian T Moynihan,Brian,Moynihan,F,PERSON,20
BANK OF AMERICA CORP,BAC,2015,Bruce R Thompson,Bruce,Thompson,M,PERSON,80
BANK OF AMERICA CORP,BAC,2015,David C Darnell,David,Darnell,M,PERSON,80
BANK OF AMERICA CORP,BAC,2015,Gary G Lynch,Gary,Lynch,M,PERSON,80
BANK OF AMERICA CORP,BAC,2015,Thomas K Montag,Thomas,Montag,M,PERSON,80
BANK OF AMERICA CORP,BAC,2016,Brian T Moynihan,Brian,Moynihan,F,PERSON,14.28571429
BANK OF AMERICA CORP,BAC,2016,Paul M Donofrio,Paul,Donofrio,M,PERSON,85.71428571
BANK OF AMERICA CORP,BAC,2016,Geoffrey S Greener,Geoffrey,Greener,M,PERSON,85.71428571
BANK OF AMERICA CORP,BAC,2016,Terrence P Laughlin,Terrence,Laughlin,M,PERSON,85.71428571
BANK OF AMERICA CORP,BAC,2016,Thomas K Montag,Thomas,Montag,M,PERSON,85.71428571
BANK OF AMERICA CORP,BAC,2016,Bruce R Thompson,Bruce,Thompson,M,PERSON,85.71428571
BANK OF AMERICA CORP,BAC,2016,David C Darnell,David,Darnell,M,PERSON,85.71428571
BANK OF AMERICA CORP,BAC,2017,Brian T Moynihan,Brian,Moynihan,F,PERSON,20
BANK OF AMERICA CORP,BAC,2017,Paul M Donofrio,Paul,Donofrio,M,PERSON,80
BANK OF AMERICA CORP,BAC,2017,Geoffrey S Greener,Geoffrey,Greener,M,PERSON,80
BANK OF AMERICA CORP,BAC,2017,Terrence P Laughlin,Terrence,Laughlin,M,PERSON,80
BANK OF AMERICA CORP,BAC,2017,Thomas K Montag,Thomas,Montag,M,PERSON,80
BANK OF AMERICA CORP,BAC,2018,Brian T Moynihan,Brian,Moynihan,F,PERSON,20
BANK OF AMERICA CORP,BAC,2018,Paul M Donofrio,Paul,Donofrio,M,PERSON,80
BANK OF AMERICA CORP,BAC,2018,Geoffrey S Greener,Geoffrey,Greener,M,PERSON,80
BANK OF AMERICA CORP,BAC,2018,Terrence P Laughlin,Terrence,Laughlin,M,PERSON,80
BANK OF AMERICA CORP,BAC,2018,Thomas K Montag,Thomas,Montag,M,PERSON,80
BANK OF AMERICA CORP,BAC,2020,Brian T Moynihan,Brian,Moynihan,F,PERSON,25
BANK OF AMERICA CORP,BAC,2020,Paul M Donofrio,Paul,Donofrio,M,PERSON,75
BANK OF AMERICA CORP,BAC,2020,Geoffrey S Greener,Geoffrey,Greener,M,PERSON,75
BANK OF AMERICA CORP,BAC,2020,Thomas K Montag,Thomas,Montag,M,PERSON,75
CVS HEALTH Corp,CVS,2015,BlackRock Inc,Blackrock,Inc,M,PERSON,100
CVS HEALTH Corp,CVS,2018,BlackRock Inc,Blackrock,Inc,M,PERSON,100
CVS HEALTH Corp,CVS,2019,BlackRock Inc,Blackrock,Inc,M,PERSON,100
CVS HEALTH Corp,CVS,2020,BlackRock Inc,Blackrock,Inc,M,PERSON,100
"VMWARE, INC.",VMW,2019,Patrick Gelsinger,Patrick,Gelsinger,M,PERSON,100
"VMWARE, INC.",VMW,2019,Zane Rowe,Zane,Rowe,M,PERSON,100
"VMWARE, INC.",VMW,2019,Maurizio Carli,Maurizio,Carli,M,PERSON,100
"VMWARE, INC.",VMW,2019,Sanjay Poonen,Sanjay,Poonen,M,PERSON,100
"VMWARE, INC.",VMW,2019,Patrick GelsingerBonus,Patrick,Gelsingerbonus,M,PERSON,100
"VMWARE, INC.",VMW,2020,Patrick Gelsinger,Patrick,Gelsinger,M,PERSON,100
"VMWARE, INC.",VMW,2020,Zane Rowe,Zane,Rowe,M,PERSON,100
"VMWARE, INC.",VMW,2020,Sanjay Poonen,Sanjay,Poonen,M,PERSON,100
"VMWARE, INC.",VMW,2020,Rajiv Ramaswami,Rajiv,Ramaswami,M,PERSON,100
"VMWARE, INC.",VMW,2020,Patrick GelsingerBonus,Patrick,Gelsingerbonus,M,PERSON,100
"VMWARE, INC.",VMW,2020,Zane RoweBonus,Zane,Rowebonus,M,PERSON,100
"VMWARE, INC.",VMW,2015,Michael W Brown,Michael,Brown,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Pamela J Craig,Pamela,Craig,F,PERSON,8.333333333
"VMWARE, INC.",VMW,2015,Jonathan C Chadwick,Jonathan,Chadwick,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,John R Egan,John,Egan,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Carl M Eschenbach,Carl,Eschenbach,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Patrick P Gelsinger,Patrick,Gelsinger,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Paul A Maritz,Paul,Maritz,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Dennis D Powell,Dennis,Powell,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Sanjay Poonen,Sanjay,Poonen,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Paul Sagan,Paul,Sagan,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,David N Strohm,David,Strohm,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2015,Joseph M Tucci,Joseph,Tucci,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Anthony Bates,Anthony,Bates,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Michael Brown,Michael,Brown,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Donald Carty,Donald,Carty,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Jonathan Chadwick,Jonathan,Chadwick,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Karen Dykstra,Karen,Dykstra,F,PERSON,8.333333333
"VMWARE, INC.",VMW,2016,John Egan,John,Egan,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Carl Eschenbach,Carl,Eschenbach,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Patrick Gelsinger,Patrick,Gelsinger,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Paul Maritz,Paul,Maritz,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Sanjay Poonen,Sanjay,Poonen,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Paul Sagan,Paul,Sagan,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2016,Joseph Tucci,Joseph,Tucci,M,PERSON,91.66666667
"VMWARE, INC.",VMW,2017,Patrick Gelsinger,Patrick,Gelsinger,M,PERSON,100
"VMWARE, INC.",VMW,2017,Zane Rowe,Zane,Rowe,M,PERSON,100
"VMWARE, INC.",VMW,2017,Jonathan Chadwick,Jonathan,Chadwick,M,PERSON,100
"VMWARE, INC.",VMW,2017,Sanjay Poonen,Sanjay,Poonen,M,PERSON,100
"VMWARE, INC.",VMW,2017,Rajiv Ramaswami,Rajiv,Ramaswami,M,PERSON,100
"VMWARE, INC.",VMW,2018,Patrick Gelsinger,Patrick,Gelsinger,M,PERSON,100
"VMWARE, INC.",VMW,2018,Zane Rowe,Zane,Rowe,M,PERSON,100
"VMWARE, INC.",VMW,2018,Maurizio Carli,Maurizio,Carli,M,PERSON,100
"VMWARE, INC.",VMW,2018,Sanjay Poonen,Sanjay,Poonen,M,PERSON,100
"NEW RELIC, INC.",NEWR,2015,Lewis Cirne,Lewis,Cirne,M,PERSON,100
"NEW RELIC, INC.",NEWR,2015,Chris Cook,Chris,Cook,M,PERSON,100
"NEW RELIC, INC.",NEWR,2015,Mark Sachleben,Mark,Sachleben,M,PERSON,100
"NEW RELIC, INC.",NEWR,2016,Lewis Cirne,Lewis,Cirne,M,PERSON,71.42857143
"NEW RELIC, INC.",NEWR,2016,Hilarie KoplowMcAdams,Hilarie,Koplowmcadams,F,PERSON,28.57142857
"NEW RELIC, INC.",NEWR,2016,Mark Sachleben,Mark,Sachleben,M,PERSON,71.42857143
"NEW RELIC, INC.",NEWR,2016,James Gochee,James,Gochee,M,PERSON,71.42857143
"NEW RELIC, INC.",NEWR,2016,Robin Schulman,Robin,Schulman,F,PERSON,28.57142857
"NEW RELIC, INC.",NEWR,2016,Chris Cook,Chris,Cook,M,PERSON,71.42857143
"NEW RELIC, INC.",NEWR,2016,Grant  Date,Grant,Date,M,PERSON,71.42857143
"NEW RELIC, INC.",NEWR,2017,Lewis Cirne,Lewis,Cirne,M,PERSON,66.66666667
"NEW RELIC, INC.",NEWR,2017,Mark Sachleben,Mark,Sachleben,M,PERSON,66.66666667
"NEW RELIC, INC.",NEWR,2017,James Gochee,James,Gochee,M,PERSON,66.66666667
"NEW RELIC, INC.",NEWR,2017,Robin Schulman,Robin,Schulman,F,PERSON,33.33333333
"NEW RELIC, INC.",NEWR,2017,Hilarie KoplowMcAdams,Hilarie,Koplowmcadams,F,PERSON,33.33333333
"NEW RELIC, INC.",NEWR,2017,Grant  Date,Grant,Date,M,PERSON,66.66666667
"NEW RELIC, INC.",NEWR,2018,Lewis Cirne,Lewis,Cirne,M,PERSON,75
"NEW RELIC, INC.",NEWR,2018,Mark Sachleben,Mark,Sachleben,M,PERSON,75
"NEW RELIC, INC.",NEWR,2018,James Gochee,James,Gochee,M,PERSON,75
"NEW RELIC, INC.",NEWR,2018,Robin Schulman,Robin,Schulman,F,PERSON,25
"NEW RELIC, INC.",NEWR,2019,Lewis Cirne,Lewis,Cirne,M,PERSON,75
"NEW RELIC, INC.",NEWR,2019,Mark Sachleben,Mark,Sachleben,M,PERSON,75
"NEW RELIC, INC.",NEWR,2019,James Gochee,James,Gochee,M,PERSON,75
"NEW RELIC, INC.",NEWR,2019,Erica Schultz,Erica,Schultz,F,PERSON,25
"NEW RELIC, INC.",NEWR,2020,Lewis Cirne,Lewis,Cirne,M,PERSON,80
"NEW RELIC, INC.",NEWR,2020,Michael Christenson,Michael,Christenson,M,PERSON,80
"NEW RELIC, INC.",NEWR,2020,Mark Sachleben,Mark,Sachleben,M,PERSON,80
"NEW RELIC, INC.",NEWR,2020,William Staples,William,Staples,M,PERSON,80
"NEW RELIC, INC.",NEWR,2020,Erica Schultz,Erica,Schultz,F,PERSON,20
HP INC,HP,,,,,,,
AKAMAI TECHNOLOGIES INC,AKAM,2015,James Benson,James,Benson,M,PERSON,75
AKAMAI TECHNOLOGIES INC,AKAM,2015,Melanie Haratunian,Melanie,Haratunian,F,PERSON,25
AKAMAI TECHNOLOGIES INC,AKAM,2015,Robert Hughes,Robert,Hughes,M,PERSON,75
AKAMAI TECHNOLOGIES INC,AKAM,2015,Rick McConnell,Rick,Mcconnell,M,PERSON,75
AKAMAI TECHNOLOGIES INC,AKAM,2016,James Benson,James,Benson,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2016,Robert Blumofe,Robert,Blumofe,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2016,Robert Hughes,Robert,Hughes,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2016,Rick McConnell,Rick,Mcconnell,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2017,James Benson,James,Benson,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2017,Robert Blumofe,Robert,Blumofe,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2017,Rick McConnell,Rick,Mcconnell,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2017,William Wheaton,William,Wheaton,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2018,James Benson,James,Benson,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2018,Robert Blumofe,Robert,Blumofe,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2018,Rick McConnell,Rick,Mcconnell,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2018,William Wheaton,William,Wheaton,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2019,James Benson,James,Benson,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2019,Robert Blumofe,Robert,Blumofe,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2019,Adam Karon,Adam,Karon,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2019,Rick McConnell,Rick,Mcconnell,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2020,Tom Leighton,Tom,Leighton,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2020,Edward McGowan,Edward,Mcgowan,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2020,Robert Blumofe,Robert,Blumofe,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2020,Adam Karon,Adam,Karon,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2020,Rick McConnell,Rick,Mcconnell,M,PERSON,100
AKAMAI TECHNOLOGIES INC,AKAM,2020,James Benson,James,Benson,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2015,Thomas M Rutledge,Thomas,Rutledge,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2015,Christopher L Winfrey,Christopher,Winfrey,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2015,John Bickham,John,Bickham,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2015,Grant  Date,Grant,Date,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2016,Jonathan Hargis,Jonathan,Hargis,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2016,Thomas M Rutledge,Thomas,Rutledge,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2016,John Bickham,John,Bickham,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2016,Christopher L Winfrey,Christopher,Winfrey,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2017,Thomas M Rutledge,Thomas,Rutledge,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2017,John Bickham,John,Bickham,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2017,David Ellen,David,Ellen,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2017,Christopher L Winfrey,Christopher,Winfrey,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2017,Grant  Date,Grant,Date,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2018,Thomas M Rutledge,Thomas,Rutledge,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2018,John Bickham,John,Bickham,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2018,David Ellen,David,Ellen,M,PERSON,100
"CHARTER COMMUNICATIONS, INC.",CHTR,2018,Christopher L Winfrey,Christopher,Winfrey,M,PERSON,100
